Rank,Mark,Wind,Competitor,DOB,Nationality,Position,Venue,Date,Result Score,Discipline,Type,Gender,Age Category,normalized_discpline,track_field,mark_numeric,venue_country_code,age_at_event,season
145,70.46,,Tsvetanka KHRISTOVA,1962-03-14,BUL,1,Sofia (BUL),1987-05-23,1265,discus-throw,throws,female,senior,discus-throw,field,70.46,BUL,25.0,1987
146,70.44,,Ilke WYLUDDA,1969-03-28,GDR,1,Berlin (GER),1989-08-30,1264,discus-throw,throws,female,senior,discus-throw,field,70.44,GER,20.0,1989
147,70.42,,Mariya PETKOVA,1950-11-03,BUL,1,Sofia (BUL),1984-05-19,1264,discus-throw,throws,female,senior,discus-throw,field,70.42,BUL,33.0,1984
148,70.4,,Galina SAVINKOVA,1953-07-15,URS,1,Tokyo (JPN),1985-09-21,1263,discus-throw,throws,female,senior,discus-throw,field,70.4,JPN,32.0,1985
148,70.4,,Gisela BEYER,1960-07-16,GDR,1,Neubrandenburg (GDR),1983-05-21,1263,discus-throw,throws,female,senior,discus-throw,field,70.4,GDR,22.0,1983
150,70.38,,Maritza MARTEN,1963-08-16,CUB,1,El Ferrol (ESP),1992-07-13,1263,discus-throw,throws,female,senior,discus-throw,field,70.38,ESP,28.0,1992
151,70.36,,Galina MURAŠOVA,1955-12-22,URS,1,Sochi (URS),1984-05-26,1263,discus-throw,throws,female,senior,discus-throw,field,70.36,URS,28.0,1984
152,70.34,,Silvia MADETZKY,1962-06-24,GDR,3,Athina (GRE),1988-05-16,1262,discus-throw,throws,female,senior,discus-throw,field,70.34,GRE,25.0,1988
152,70.34,,Faina MELNIK,1945-06-09,URS,1,Vilnius (LTU),1978-06-25,1262,discus-throw,throws,female,senior,discus-throw,field,70.34,LTU,33.0,1978
152,70.34,,Mariya PETKOVA,1950-11-03,BUL,1,Sofia (BUL),1984-05-12,1262,discus-throw,throws,female,senior,discus-throw,field,70.34,BUL,33.0,1984
155,70.32,,Gisela BEYER,1960-07-16,GDR,1,Erfurt (GER),1984-06-03,1262,discus-throw,throws,female,senior,discus-throw,field,70.32,GER,23.0,1984
156,70.31,,Sandra PERKOVIĆ,1990-06-21,CRO,1,"Olympic Stadium, London (GBR)",2017-08-13,1262,discus-throw,throws,female,senior,discus-throw,field,70.31,GBR,27.0,2017
157,70.3,,Martina HELLMANN,1960-12-12,GDR,1,Dresden (GER),1984-05-19,1262,discus-throw,throws,female,senior,discus-throw,field,70.3,GER,23.0,1984
158,70.26,,Martina HELLMANN,1960-12-12,GDR,2,Neubrandenburg (GDR),1983-05-21,1261,discus-throw,throws,female,senior,discus-throw,field,70.26,GDR,22.0,1983
158,70.26,,Ilke WYLUDDA,1969-03-28,GDR,1,Halle (GER),1990-05-12,1261,discus-throw,throws,female,senior,discus-throw,field,70.26,GER,21.0,1990
160,70.25,,Valarie ALLMAN,1995-02-23,USA,1,"Triton Stadium, San Diego, CA (USA)",2023-04-07,1261,discus-throw,throws,female,senior,discus-throw,field,70.25,USA,28.0,2023
161,70.24,,Gisela BEYER,1960-07-16,GDR,1,Celje (SLO),1984-05-05,1260,discus-throw,throws,female,senior,discus-throw,field,70.24,SLO,23.0,1984
161,70.24,,Galina SAVINKOVA,1953-07-15,URS,1,Moskva (URS),1985-08-17,1260,discus-throw,throws,female,senior,discus-throw,field,70.24,URS,32.0,1985
163,70.23,,Sandra PERKOVIĆ,1990-06-21,CRO,1,Split (CRO),2017-02-25,1260,discus-throw,throws,female,senior,discus-throw,field,70.23,CRO,26.0,2017
164,70.22,,Gisela BEYER,1960-07-16,GDR,1,Leipzig (GER),1983-07-27,1260,discus-throw,throws,female,senior,discus-throw,field,70.22,GER,23.0,1983
164,70.22,,Jorinde VAN KLINKEN,2000-02-02,NED,1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",2021-05-22,1260,discus-throw,throws,female,senior,discus-throw,field,70.22,USA,21.0,2021
166,70.2,,Faina MELNIK,1945-06-09,URS,1,Zürich (SUI),1975-08-20,1260,discus-throw,throws,female,senior,discus-throw,field,70.2,SUI,30.0,1975
166,70.2,,Gabriele REINSCH,1963-09-23,GDR,1,Düsseldorf (GER),1988-06-20,1260,discus-throw,throws,female,senior,discus-throw,field,70.2,GER,24.0,1988
168,70.18,,Zdeňka ŠILHAVÁ,1954-06-15,TCH,1,Nitra (TCH),1988-08-28,1259,discus-throw,throws,female,senior,discus-throw,field,70.18,TCH,34.0,1988
169,70.16,,Martina HELLMANN,1960-12-12,GDR,1,Dresden (GER),1987-08-15,1259,discus-throw,throws,female,senior,discus-throw,field,70.16,GER,26.0,1987
170,70.15,,Valarie ALLMAN,1995-02-23,USA,1,"Rathdrum, ID (USA)",2020-08-01,1259,discus-throw,throws,female,senior,discus-throw,field,70.15,USA,25.0,2020
171,70.14,,Zdeňka ŠILHAVÁ,1954-06-15,TCH,3,Praha (TCH),1984-08-17,1259,discus-throw,throws,female,senior,discus-throw,field,70.14,TCH,30.0,1984
172,70.12,,Ilke WYLUDDA,1969-03-28,GDR,1,Rostock (GER),1990-06-24,1258,discus-throw,throws,female,senior,discus-throw,field,70.12,GER,21.0,1990
172,70.12,,Diana GANSKY,1963-12-14,GDR,2,"Stadio Olimpico, Roma (ITA)",1987-08-31,1258,discus-throw,throws,female,senior,discus-throw,field,70.12,ITA,23.0,1987
174,70.1,,Gisela BEYER,1960-07-16,GDR,1,"Los Angeles, CA (USA)",1983-06-25,1258,discus-throw,throws,female,senior,discus-throw,field,70.1,USA,22.0,1983
174,70.1,,Galina SAVINKOVA,1953-07-15,URS,1,Moskva (URS),1984-08-06,1258,discus-throw,throws,female,senior,discus-throw,field,70.1,URS,31.0,1984
176,70.08,,Sandra PERKOVIĆ,1990-06-21,CRO,1,Split (CRO),2015-03-08,1258,discus-throw,throws,female,senior,discus-throw,field,70.08,CRO,24.0,2015
176,70.08,,Valarie ALLMAN,1995-02-23,USA,1,"China Textile City Sports Centre, Shaoxing/Keqiao (CHN)",2025-05-03,1258,discus-throw,throws,female,senior,discus-throw,field,70.08,CHN,30.0,2025
178,70.06,,Maritza MARTEN,1963-08-16,CUB,1,"Estadio Olímpico, Barcelona (ESP)",1992-08-03,1257,discus-throw,throws,female,senior,discus-throw,field,70.06,ESP,28.0,1992
178,70.06,,Valarie ALLMAN,1995-02-23,USA,1,"Olympiastadion, Berlin (GER)",2022-09-04,1257,discus-throw,throws,female,senior,discus-throw,field,70.06,GER,27.0,2022
180,70.02,,Natalya SADOVA,1972-06-15,RUS,1,Thessaloniki (GRE),1999-06-23,1256,discus-throw,throws,female,senior,discus-throw,field,70.02,GRE,27.0,1999
181,70.01,,Valarie ALLMAN,1995-02-23,USA,1q1,"Hayward Field, Eugene, OR (USA)",2021-06-18,1256,discus-throw,throws,female,senior,discus-throw,field,70.01,USA,26.0,2021
182,70.0,,Yanling XIAO,1968-03-27,CHN,1,Shanghai (CHN),1997-10-18,1256,discus-throw,throws,female,senior,discus-throw,field,70.0,CHN,29.0,1997
182,70.0,,Tsvetanka KHRISTOVA,1962-03-14,BUL,1,Drama (GRE),1987-08-09,1256,discus-throw,throws,female,senior,discus-throw,field,70.0,GRE,25.0,1987
182,70.0,,Zdeňka ŠILHAVÁ,1954-06-15,TCH,1,Schwechat (AUT),1983-06-18,1256,discus-throw,throws,female,senior,discus-throw,field,70.0,AUT,29.0,1983
182,70.0,,Diana GANSKY,1963-12-14,GDR,2,Jena (GDR),1986-06-28,1256,discus-throw,throws,female,senior,discus-throw,field,70.0,GDR,22.0,1986
186,69.98,,Mariya PETKOVA,1950-11-03,BUL,1,Sofia (BUL),1984-05-05,1256,discus-throw,throws,female,senior,discus-throw,field,69.98,BUL,33.0,1984
186,69.98,,Tsvetanka KHRISTOVA,1962-03-14,BUL,1,Stara Zagora (BUL),1988-08-20,1256,discus-throw,throws,female,senior,discus-throw,field,69.98,BUL,26.0,1988
188,69.97,,Sandra PERKOVIĆ,1990-06-21,CRO,1,"Olympisch Stadion, Amsterdam (NED)",2016-07-08,1255,discus-throw,throws,female,senior,discus-throw,field,69.97,NED,26.0,2016
189,69.96,,Evelin JAHL,1956-03-28,GDR,1,"Lenin Stadium, Moskva (URS)",1980-08-01,1255,discus-throw,throws,female,senior,discus-throw,field,69.96,URS,24.0,1980
189,69.96,,Ilke WYLUDDA,1969-03-28,GDR,1,Dresden (GER),1990-08-18,1255,discus-throw,throws,female,senior,discus-throw,field,69.96,GER,21.0,1990
191,69.94,,Sandra PERKOVIĆ,1990-06-21,CRO,1,"Olympic Stadium, London (GBR)",2016-07-23,1255,discus-throw,throws,female,senior,discus-throw,field,69.94,GBR,26.0,2016
192,69.92,,Valarie ALLMAN,1995-02-23,USA,1,"Hayward Field, Eugene, OR (USA)",2021-06-19,1255,discus-throw,throws,female,senior,discus-throw,field,69.92,USA,26.0,2021
192,69.92,,Zdeňka ŠILHAVÁ,1954-06-15,TCH,1,Praha (TCH),1984-08-10,1255,discus-throw,throws,female,senior,discus-throw,field,69.92,TCH,30.0,1984
194,69.9,,Faina MELNIK,1945-06-09,URS,1,Praha (TCH),1974-05-27,1254,discus-throw,throws,female,senior,discus-throw,field,69.9,TCH,28.0,1974
194,69.9,,Gisela BEYER,1960-07-16,GDR,2,Dresden (GER),1984-05-19,1254,discus-throw,throws,female,senior,discus-throw,field,69.9,GER,23.0,1984
194,69.9,,Ilke WYLUDDA,1969-03-28,GDR,1,Barcelona (ESP),1990-07-16,1254,discus-throw,throws,female,senior,discus-throw,field,69.9,ESP,21.0,1990
194,69.9,,Galina SAVINKOVA,1953-07-15,URS,1,Leselidze (URS),1982-05-16,1254,discus-throw,throws,female,senior,discus-throw,field,69.9,URS,28.0,1982
194,69.9,,Faina MELNIK,1945-06-09,URS,1,München (GER),1976-05-29,1254,discus-throw,throws,female,senior,discus-throw,field,69.9,GER,30.0,1976
199,69.88,,Ilke WYLUDDA,1969-03-28,GDR,,"Alexander Stadium, Birmingham (GBR)",1987-08-08,1254,discus-throw,throws,female,senior,discus-throw,field,69.88,GBR,18.0,1987
11,69.88,,Ilke WYLUDDA,1969-03-28,GDR,,"Alexander Stadium, Birmingham (GBR)",1987-08-08,1254,discus-throw,throws,female,u20,discus-throw,field,69.88,GBR,18.0,1987
199,69.88,,Sandra PERKOVIĆ,1990-06-21,CRO,1,"Sports Park Mladost, Zagreb (CRO)",2015-09-08,1254,discus-throw,throws,female,senior,discus-throw,field,69.88,CRO,25.0,2015
201,69.86,,Galina MURAŠOVA,1955-12-22,URS,1,Vilnius (LTU),1988-08-11,1253,discus-throw,throws,female,senior,discus-throw,field,69.86,LTU,32.0,1988
201,69.86,,Ilke WYLUDDA,1969-03-28,GDR,1,Potsdam (GDR),1987-05-31,1253,discus-throw,throws,female,senior,discus-throw,field,69.86,GDR,18.0,1987
201,69.86,,Martina HELLMANN,1960-12-12,GDR,2,Erfurt (GER),1983-05-29,1253,discus-throw,throws,female,senior,discus-throw,field,69.86,GER,22.0,1983
12,69.86,,Ilke WYLUDDA,1969-03-28,GDR,1,Potsdam (GDR),1987-05-31,1253,discus-throw,throws,female,u20,discus-throw,field,69.86,GDR,18.0,1987
201,69.86,,Gabriele REINSCH,1963-09-23,GDR,2,Rostock (GER),1988-05-29,1253,discus-throw,throws,female,senior,discus-throw,field,69.86,GER,24.0,1988
201,69.86,,Valarie ALLMAN,1995-02-23,USA,1,"Suzhou Olympic Sports Centre, Suzhou (CHN)",2024-04-27,1253,discus-throw,throws,female,senior,discus-throw,field,69.86,CHN,29.0,2024
201,69.86,,Valentina KHARCHENKO,,URS,1,Feodosiya (URS),1981-05-16,1253,discus-throw,throws,female,senior,discus-throw,field,69.86,URS,,1981
207,69.84,,Tsvetanka KHRISTOVA,1962-03-14,BUL,1,Bruxelles (BEL),1986-09-05,1253,discus-throw,throws,female,senior,discus-throw,field,69.84,BEL,24.0,1986
207,69.84,,Martina HELLMANN,1960-12-12,GDR,1,Leipzig (GER),1983-04-30,1253,discus-throw,throws,female,senior,discus-throw,field,69.84,GER,22.0,1983
207,69.84,,Zdeňka ŠILHAVÁ,1954-06-15,TCH,1,Praha (TCH),1984-05-19,1253,discus-throw,throws,female,senior,discus-throw,field,69.84,TCH,29.0,1984
207,69.84,,Irina MESZYNSKI,1962-03-24,GDR,2,Split (CRO),1984-04-30,1253,discus-throw,throws,female,senior,discus-throw,field,69.84,CRO,22.0,1984
211,69.82,,Zdeňka ŠILHAVÁ,1954-06-15,TCH,1,Bucureşti (ROU),1984-06-09,1253,discus-throw,throws,female,senior,discus-throw,field,69.82,ROU,30.0,1984
211,69.82,,Martina HELLMANN,1960-12-12,GDR,2,Düsseldorf (GER),1988-06-20,1253,discus-throw,throws,female,senior,discus-throw,field,69.82,GER,27.0,1988
211,69.82,,Evelin JAHL,1956-03-28,GDR,1,Leipzig (GER),1979-06-23,1253,discus-throw,throws,female,senior,discus-throw,field,69.82,GER,23.0,1979
214,69.8,,Galina SAVINKOVA,1953-07-15,URS,q,Donetsk (URS),1984-09-07,1252,discus-throw,throws,female,senior,discus-throw,field,69.8,URS,31.0,1984
214,69.8,,Valarie ALLMAN,1995-02-23,USA,1,"Egret Stadium, Xiamen (CHN)",2024-04-20,1252,discus-throw,throws,female,senior,discus-throw,field,69.8,CHN,29.0,2024
216,69.78,,Tsvetanka KHRISTOVA,1962-03-14,BUL,1,Oslo (NOR),1986-07-05,1252,discus-throw,throws,female,senior,discus-throw,field,69.78,NOR,24.0,1986
216,69.78,,Martina HELLMANN,1960-12-12,GDR,1,"Bruce Stadium, Canberra (AUS)",1985-10-06,1252,discus-throw,throws,female,senior,discus-throw,field,69.78,AUS,24.0,1985
216,69.78,,Gabriele REINSCH,1963-09-23,GDR,2,Rostock (GER),1989-05-28,1252,discus-throw,throws,female,senior,discus-throw,field,69.78,GER,25.0,1989
219,69.76,,Gisela BEYER,1960-07-16,GDR,1,Potsdam (GDR),1982-08-18,1252,discus-throw,throws,female,senior,discus-throw,field,69.76,GDR,22.0,1982
220,69.74,,Tsvetanka KHRISTOVA,1962-03-14,BUL,3,"Olympic Stadium, Seoul (KOR)",1988-09-29,1251,discus-throw,throws,female,senior,discus-throw,field,69.74,KOR,26.0,1988
221,69.72,,Svetla MITKOVA-SINIRTAS,1964-06-17,BUL,2,Sofia (BUL),1987-08-15,1251,discus-throw,throws,female,senior,discus-throw,field,69.72,BUL,23.0,1987
221,69.72,,Mariya PETKOVA,1950-11-03,BUL,1,Sofia (BUL),1980-07-05,1251,discus-throw,throws,female,senior,discus-throw,field,69.72,BUL,29.0,1980
221,69.72,,Gisela BEYER,1960-07-16,GDR,1,Berlin (GER),1982-08-12,1251,discus-throw,throws,female,senior,discus-throw,field,69.72,GER,22.0,1982
224,69.7,,Larisa MIKHALCHENKO,1963-05-16,URS,3,Leningrad (URS),1988-06-12,1250,discus-throw,throws,female,senior,discus-throw,field,69.7,URS,25.0,1988
224,69.7,,Zdeňka ŠILHAVÁ,1954-06-15,TCH,1,Litomyšl (TCH),1985-08-03,1250,discus-throw,throws,female,senior,discus-throw,field,69.7,TCH,31.0,1985
224,69.7,,Galina SAVINKOVA,1953-07-15,URS,1,Leningrad (URS),1981-07-10,1250,discus-throw,throws,female,senior,discus-throw,field,69.7,URS,28.0,1981
227,69.68,,Mette BERGMANN,1962-11-09,NOR,1,Florø (NOR),1995-05-27,1250,discus-throw,throws,female,senior,discus-throw,field,69.68,NOR,32.0,1995
227,69.68,,Faina MELNIK,1945-06-09,URS,1,Praha (TCH),1975-06-17,1250,discus-throw,throws,female,senior,discus-throw,field,69.68,TCH,30.0,1975
229,69.67,,Sandra PERKOVIĆ,1990-06-21,CRO,1q1,"Olympic Stadium, London (GBR)",2017-08-11,1250,discus-throw,throws,female,senior,discus-throw,field,69.67,GBR,27.0,2017
230,69.66,,Diana GANSKY,1963-12-14,GDR,3,Rostock (GER),1988-05-29,1250,discus-throw,throws,female,senior,discus-throw,field,69.66,GER,24.0,1988
230,69.66,,Ilke WYLUDDA,1969-03-28,GER,1,"Olympic Stadium, Atlanta, GA (USA)",1996-07-29,1250,discus-throw,throws,female,senior,discus-throw,field,69.66,USA,27.0,1996
230,69.66,,Daniela COSTIAN,1965-04-30,ROU,1,Pitesti (ROU),1986-07-19,1250,discus-throw,throws,female,senior,discus-throw,field,69.66,ROU,21.0,1986
233,69.64,,Dani STEVENS,1988-05-26,AUS,2,"Olympic Stadium, London (GBR)",2017-08-13,1249,discus-throw,throws,female,senior,discus-throw,field,69.64,GBR,29.0,2017
234,69.63,,Valarie ALLMAN,1995-02-23,USA,1,"Sports Park Mladost, Zagreb (CRO)",2021-09-14,1249,discus-throw,throws,female,senior,discus-throw,field,69.63,CRO,26.0,2021
235,69.6,,Faina MELNIK,1945-06-09,URS,1,Donetsk (URS),1980-09-09,1249,discus-throw,throws,female,senior,discus-throw,field,69.6,URS,35.0,1980
236,69.59,,Valarie ALLMAN,1995-02-23,USA,1q1,"Stade de France, Paris (FRA)",2024-08-02,1248,discus-throw,throws,female,senior,discus-throw,field,69.59,FRA,29.0,2024
237,69.58,,Gisela BEYER,1960-07-16,GDR,1,Erfurt (GER),1984-05-12,1248,discus-throw,throws,female,senior,discus-throw,field,69.58,GER,23.0,1984
237,69.58,,Sandra PERKOVIĆ,1990-06-21,CRO,1,Velenje (SLO),2017-06-20,1248,discus-throw,throws,female,senior,discus-throw,field,69.58,SLO,27.0,2017
237,69.58,,Tsvetanka KHRISTOVA,1962-03-14,BUL,1,Ljubljana (SLO),1986-09-07,1248,discus-throw,throws,female,senior,discus-throw,field,69.58,SLO,24.0,1986
237,69.58,,Zdeňka ŠILHAVÁ,1954-06-15,TCH,1,Ostrava (TCH),1984-09-01,1248,discus-throw,throws,female,senior,discus-throw,field,69.58,TCH,30.0,1984
241,69.54,,Tsvetanka KHRISTOVA,1962-03-14,BUL,1,Moskva (URS),1986-07-09,1248,discus-throw,throws,female,senior,discus-throw,field,69.54,URS,24.0,1986
242,69.52,,Tsvetanka KHRISTOVA,1962-03-14,BUL,2,"Neckarstadion, Stuttgart (GER)",1986-08-28,1247,discus-throw,throws,female,senior,discus-throw,field,69.52,GER,24.0,1986
243,69.51,,Franka DIETZSCH,1968-01-22,GER,1,Wiesbaden (GER),1999-05-08,1247,discus-throw,throws,female,senior,discus-throw,field,69.51,GER,31.0,1999
243,69.51,,Denia CABALLERO,1990-01-13,CUB,1,La Habana (CUB),2015-05-26,1247,discus-throw,throws,female,senior,discus-throw,field,69.51,CUB,25.0,2015
245,69.5,,Ria STALMAN,1951-12-11,NED,1,"Walnut, CA (USA)",1984-07-25,1247,discus-throw,throws,female,senior,discus-throw,field,69.5,USA,32.0,1984
245,69.5,,Mariya PETKOVA,1950-11-03,BUL,1,Petrich (BUL),1984-04-22,1247,discus-throw,throws,female,senior,discus-throw,field,69.5,BUL,33.0,1984
245,69.5,,Valarie ALLMAN,1995-02-23,USA,1,"Stade de France, Paris (FRA)",2024-08-05,1247,discus-throw,throws,female,senior,discus-throw,field,69.5,FRA,29.0,2024
245,69.5,,Florenta CRACIUNESCU,1955-05-07,ROU,1,Stara Zagora (BUL),1985-08-02,1247,discus-throw,throws,female,senior,discus-throw,field,69.5,BUL,30.0,1985
249,69.49,,Laulauga TAUSAGA,1998-05-22,USA,1,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-22,1247,discus-throw,throws,female,senior,discus-throw,field,69.49,HUN,25.0,2023
250,69.48,,Faina MELNIK,1945-06-09,URS,1,Edinburgh (GBR),1973-09-07,1246,discus-throw,throws,female,senior,discus-throw,field,69.48,GBR,28.0,1973
251,69.46,,Tsvetanka KHRISTOVA,1962-03-14,BUL,1,Sofia (BUL),1987-05-31,1246,discus-throw,throws,female,senior,discus-throw,field,69.46,BUL,25.0,1987
251,69.46,,Valarie ALLMAN,1995-02-23,USA,1,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-16,1246,discus-throw,throws,female,senior,discus-throw,field,69.46,USA,27.0,2022
251,69.46,,Diana GANSKY,1963-12-14,GDR,1,Potsdam (GDR),1988-09-08,1246,discus-throw,throws,female,senior,discus-throw,field,69.46,GDR,24.0,1988
251,69.46,,Martina HELLMANN,1960-12-12,GDR,1,Leipzig (GER),1985-08-11,1246,discus-throw,throws,female,senior,discus-throw,field,69.46,GER,24.0,1985
251,69.46,,Martina HELLMANN,1960-12-12,GDR,1,Berlin (GDR),1985-09-22,1246,discus-throw,throws,female,senior,discus-throw,field,69.46,GDR,24.0,1985
251,69.46,,Tsvetanka KHRISTOVA,1962-03-14,BUL,1,Sofia (BUL),1988-09-04,1246,discus-throw,throws,female,senior,discus-throw,field,69.46,BUL,26.0,1988
257,69.42,,Maritza MARTEN,1963-08-16,CUB,1,Santiago de Cuba (CUB),1985-03-24,1245,discus-throw,throws,female,senior,discus-throw,field,69.42,CUB,21.0,1985
257,69.42,,Tsvetanka KHRISTOVA,1962-03-14,BUL,1,Stara Zagora (BUL),1987-08-01,1245,discus-throw,throws,female,senior,discus-throw,field,69.42,BUL,25.0,1987
257,69.42,,Ilke WYLUDDA,1969-03-28,GDR,3,Jena (GDR),1988-06-04,1245,discus-throw,throws,female,senior,discus-throw,field,69.42,GDR,19.0,1988
13,69.42,,Ilke WYLUDDA,1969-03-28,GDR,3,Jena (GDR),1988-06-04,1245,discus-throw,throws,female,u20,discus-throw,field,69.42,GDR,19.0,1988
260,69.4,,Martina HELLMANN,1960-12-12,GDR,1,Dresden (GER),1986-08-16,1245,discus-throw,throws,female,senior,discus-throw,field,69.4,GER,25.0,1986
260,69.4,,Tsvetanka KHRISTOVA,1962-03-14,BUL,1,Sofia (BUL),1982-07-03,1245,discus-throw,throws,female,senior,discus-throw,field,69.4,BUL,20.0,1982
262,69.39,,Yaimé PÉREZ,1991-05-29,CUB,1,Sotteville-lès-Rouen (FRA),2019-07-16,1245,discus-throw,throws,female,senior,discus-throw,field,69.39,FRA,28.0,2019
262,69.39,,Jayden ULRICH,2002-09-15,USA,1f2,"Millican Field at Throw Town, Ramona, OK (USA)",2025-04-12,1245,discus-throw,throws,female,senior,discus-throw,field,69.39,USA,22.0,2025
264,69.38,,Galina SAVINKOVA,1953-07-15,URS,1,Moskva (URS),1985-06-09,1245,discus-throw,throws,female,senior,discus-throw,field,69.38,URS,31.0,1985
264,69.38,,Martina HELLMANN,1960-12-12,GDR,2,"Los Angeles, CA (USA)",1983-06-25,1245,discus-throw,throws,female,senior,discus-throw,field,69.38,USA,22.0,1983
264,69.38,,Natalya SADOVA,1972-06-15,RUS,1,Halle (GER),2003-05-24,1245,discus-throw,throws,female,senior,discus-throw,field,69.38,GER,30.0,2003
267,69.36,,Tsvetanka KHRISTOVA,1962-03-14,BUL,1,Sofia (BUL),1982-08-14,1244,discus-throw,throws,female,senior,discus-throw,field,69.36,BUL,20.0,1982
268,69.34,,Galina SAVINKOVA,1953-07-15,URS,1,"Indianapolis, IN (USA)",1982-07-02,1244,discus-throw,throws,female,senior,discus-throw,field,69.34,USA,28.0,1982
268,69.34,,Svetla MITKOVA-SINIRTAS,1964-06-17,BUL,2,Sofia (BUL),1987-08-22,1244,discus-throw,throws,female,senior,discus-throw,field,69.34,BUL,23.0,1987
268,69.34,,Martina HELLMANN,1960-12-12,GDR,1,Bratislava (TCH),1983-06-04,1244,discus-throw,throws,female,senior,discus-throw,field,69.34,TCH,22.0,1983
268,69.34,,Gabriele REINSCH,1963-09-23,GDR,2,Dresden (GER),1990-08-18,1244,discus-throw,throws,female,senior,discus-throw,field,69.34,GER,26.0,1990
268,69.34,,Ellina ZVEREVA,1960-11-16,URS,2,Moskva (URS),1988-09-04,1244,discus-throw,throws,female,senior,discus-throw,field,69.34,URS,27.0,1988
268,69.34,,Silvia MADETZKY,1962-06-24,GDR,1,Halle (GER),1987-06-26,1244,discus-throw,throws,female,senior,discus-throw,field,69.34,GER,25.0,1987
274,69.32,,Sandra PERKOVIĆ,1990-06-21,CRO,1,"Hayward Field, Eugene, OR (USA)",2014-05-30,1243,discus-throw,throws,female,senior,discus-throw,field,69.32,USA,23.0,2014
274,69.32,,Larisa KOROTKEVICH,1967-01-03,RUS,1,Moskva (RUS),1992-06-12,1243,discus-throw,throws,female,senior,discus-throw,field,69.32,RUS,25.0,1992
276,69.3,,Ilke WYLUDDA,1969-03-28,GDR,2,Schwerin (GER),1987-06-03,1243,discus-throw,throws,female,senior,discus-throw,field,69.3,GER,18.0,1987
276,69.3,,Maritza MARTEN,1963-08-16,CUB,1,"Estadio Panamericano, La Habana (CUB)",1992-09-27,1243,discus-throw,throws,female,senior,discus-throw,field,69.3,CUB,29.0,1992
276,69.3,,Larisa KOROTKEVICH,1967-01-03,RUS,1,"Stade Louis II, Monaco (MON)",1992-08-11,1243,discus-throw,throws,female,senior,discus-throw,field,69.3,MON,25.0,1992
14,69.3,,Ilke WYLUDDA,1969-03-28,GDR,2,Schwerin (GER),1987-06-03,1243,discus-throw,throws,female,u20,discus-throw,field,69.3,GER,18.0,1987
279,69.28,,Denia CABALLERO,1990-01-13,CUB,1,"National Stadium, Beijing (CHN)",2015-08-25,1243,discus-throw,throws,female,senior,discus-throw,field,69.28,CHN,25.0,2015
280,69.26,,Irina MESZYNSKI,1962-03-24,GDR,1,Berlin (GER),1984-05-16,1242,discus-throw,throws,female,senior,discus-throw,field,69.26,GER,22.0,1984
281,69.24,,Mariya PETKOVA,1950-11-03,BUL,1,Petrich (BUL),1980-04-19,1242,discus-throw,throws,female,senior,discus-throw,field,69.24,BUL,29.0,1980
281,69.24,,Gabriele REINSCH,1963-09-23,GDR,2,Potsdam (GDR),1988-09-08,1242,discus-throw,throws,female,senior,discus-throw,field,69.24,GDR,24.0,1988
281,69.24,,Faina MELNIK,1945-06-09,URS,1,München (GER),1974-09-12,1242,discus-throw,throws,female,senior,discus-throw,field,69.24,GER,29.0,1974
281,69.24,,Tsvetanka KHRISTOVA,1962-03-14,BUL,2,Sofia (BUL),1982-08-28,1242,discus-throw,throws,female,senior,discus-throw,field,69.24,BUL,20.0,1982
285,69.23,,Sandra PERKOVIĆ,1990-06-21,CRO,1,"Alexander Stadium, Birmingham (GBR)",2015-06-07,1242,discus-throw,throws,female,senior,discus-throw,field,69.23,GBR,24.0,2015
