Rank,Mark,Wind,Competitor,DOB,Nationality,Position,Venue,Date,Result Score,Discipline,Type,Gender,Age Category,normalized_discpline,track_field,mark_numeric,venue_country_code,age_at_event,season
107,82.9,,Balázs KISS,1972-03-21,HUN,1,Veszprém (HUN),1997-07-10,1248.0,hammer-throw,throws,male,senior,hammer-throw,field,82.9,HUN,25.0,1997
31,82.88,,Maciej PAŁYSZKO,1978-01-04,POL,1,Warszawa (POL),1995-09-30,,hammer-throw-5kg,throws,male,u18,hammer-throw,field,82.88,POL,17.0,1995
110,82.88,,Koji MUROFUSHI,1974-10-08,JPN,1,Fujiyoshida (JPN),2004-08-01,1247.0,hammer-throw,throws,male,senior,hammer-throw,field,82.88,JPN,29.0,2004
111,82.87,,Ivan TIKHON,1976-07-24,BLR,1,Minsk (BLR),2004-07-31,1247.0,hammer-throw,throws,male,senior,hammer-throw,field,82.87,BLR,28.0,2004
111,82.87,,Tibor GÉCSEK,1964-09-22,HUN,1,"Népstadion, Budapest (HUN)",1998-08-19,1247.0,hammer-throw,throws,male,senior,hammer-throw,field,82.87,HUN,33.0,1998
32,82.84,,József HORVÁTH,1984-04-03,HUN,1,Szombathely (HUN),2001-09-12,,hammer-throw-5kg,throws,male,u18,hammer-throw,field,82.84,HUN,17.0,2001
113,82.84,,Heinz WEIS,1963-07-14,FRG,1,"Olympiastadion, Berlin (GER)",1989-08-18,1247.0,hammer-throw,throws,male,senior,hammer-throw,field,82.84,GER,26.0,1989
9,82.84,,Quentin BIGOT,1992-12-01,FRA,1f1,Bondoufle (FRA),2011-10-15,,hammer-throw-6kg,throws,male,u20,hammer-throw,field,82.84,FRA,18.0,2011
114,82.82,,Paweł FAJDEK,1989-06-04,POL,1,"Golęcin Stadion, Poznan (POL)",2021-06-25,1246.0,hammer-throw,throws,male,senior,hammer-throw,field,82.82,POL,32.0,2021
115,82.81,,Ivan TIKHON,1976-07-24,BLR,1,Brest (BLR),2012-05-25,1246.0,hammer-throw,throws,male,senior,hammer-throw,field,82.81,BLR,35.0,2012
115,82.81,,Adrián ANNUS,1973-06-28,HUN,1,Tatabánya (HUN),2001-05-26,1246.0,hammer-throw,throws,male,senior,hammer-throw,field,82.81,HUN,27.0,2001
117,82.8,,Andrey ABDUVALIYEV,1966-06-30,URS,1,Kiev (URS),1991-07-11,1246.0,hammer-throw,throws,male,senior,hammer-throw,field,82.8,URS,25.0,1991
10,82.8,,Iosif KESIDIS,2005-08-19,CYP,1,"Estadio Atlético de la VIDENA, Lima (PER)",2024-08-29,,hammer-throw-6kg,throws,male,u20,hammer-throw,field,82.8,PER,19.0,2024
117,82.8,,Yuriy SEDYKH,1955-06-11,URS,1,Pieksämäki (FIN),1990-08-12,1246.0,hammer-throw,throws,male,senior,hammer-throw,field,82.8,FIN,35.0,1990
119,82.78,,Karsten KOBS,1971-09-16,GER,1,Dortmund (GER),1999-06-26,1246.0,hammer-throw,throws,male,senior,hammer-throw,field,82.78,GER,27.0,1999
119,82.78,,Andrey ABDUVALIYEV,1966-06-30,TJK,1,Nitra (SVK),1993-08-28,1246.0,hammer-throw,throws,male,senior,hammer-throw,field,82.78,SVK,27.0,1993
119,82.78,,Igor ASTAPKOVICH,1963-01-04,URS,1,Kiev (URS),1990-07-06,1246.0,hammer-throw,throws,male,senior,hammer-throw,field,82.78,URS,27.0,1990
119,82.78,,Andrey ABDUVALIYEV,1966-06-30,TJK,1,Nitra (SVK),1993-08-28,1246.0,hammer-throw,throws,male,senior,hammer-throw,field,82.78,SVK,27.0,1993
123,82.77,,Paweł FAJDEK,1989-06-04,POL,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2021-06-30,1246.0,hammer-throw,throws,male,senior,hammer-throw,field,82.77,POL,32.0,2021
123,82.77,,Ivan TIKHON,1976-07-24,BLR,1,Daegu (KOR),2003-08-30,1246.0,hammer-throw,throws,male,senior,hammer-throw,field,82.77,KOR,27.0,2003
125,82.76,,Paweł FAJDEK,1989-06-04,POL,1,Halle (GER),2015-05-16,1246.0,hammer-throw,throws,male,senior,hammer-throw,field,82.76,GER,25.0,2015
125,82.76,,Igor ASTAPKOVICH,1963-01-04,BLR,1,Minsk (BLR),2001-07-13,1246.0,hammer-throw,throws,male,senior,hammer-throw,field,82.76,BLR,38.0,2001
127,82.73,,Adrián ANNUS,1973-06-28,HUN,2,"Stadion Juliska, Praha (CZE)",2003-06-29,1245.0,hammer-throw,throws,male,senior,hammer-throw,field,82.73,CZE,30.0,2003
33,82.72,,Valentin ANDREEV,2002-01-19,BUL,1,Balchik (BUL),2019-05-04,,hammer-throw-5kg,throws,male,u18,hammer-throw,field,82.72,BUL,17.0,2019
33,82.72,,Valentin ANDREEV,2002-01-19,BUL,1,Baku (AZE),2019-07-25,,hammer-throw-5kg,throws,male,u18,hammer-throw,field,82.72,AZE,17.0,2019
128,82.71,,Rudy WINKLER,1994-12-06,USA,1,"Hayward Field, Eugene, OR (USA)",2021-06-20,1245.0,hammer-throw,throws,male,senior,hammer-throw,field,82.71,USA,26.0,2021
129,82.7,,Yuriy SEDYKH,1955-06-11,URS,1,London (GBR),1985-07-19,1245.0,hammer-throw,throws,male,senior,hammer-throw,field,82.7,GBR,30.0,1985
130,82.69,,Krisztián PARS,1982-02-18,HUN,1,"Letzigrund, Zürich (SUI)",2014-08-16,1244.0,hammer-throw,throws,male,senior,hammer-throw,field,82.69,SUI,32.0,2014
35,82.69,,Valentin ANDREEV,2002-01-19,BUL,1,Minsk (BLR),2019-05-31,,hammer-throw-5kg,throws,male,u18,hammer-throw,field,82.69,BLR,17.0,2019
131,82.68,,Adrián ANNUS,1973-06-28,HUN,1,Nikiti (GRE),2002-07-17,1244.0,hammer-throw,throws,male,senior,hammer-throw,field,82.68,GRE,29.0,2002
131,82.68,,Tibor GÉCSEK,1964-09-22,HUN,1,"SGJ, Johannesburg (RSA)",1998-09-12,1244.0,hammer-throw,throws,male,senior,hammer-throw,field,82.68,RSA,33.0,1998
131,82.68,,Sergey LITVINOV,1958-01-23,URS,1,"Olympiastadion, Helsinki (FIN)",1983-08-09,1244.0,hammer-throw,throws,male,senior,hammer-throw,field,82.68,FIN,25.0,1983
134,82.67,,Koji MUROFUSHI,1974-10-08,JPN,1,Toyota (JPN),2003-05-24,1244.0,hammer-throw,throws,male,senior,hammer-throw,field,82.67,JPN,28.0,2003
135,82.66,,Jüri TAMM,1957-02-05,URS,1,Odessa (URS),1988-08-21,1244.0,hammer-throw,throws,male,senior,hammer-throw,field,82.66,URS,31.0,1988
135,82.66,,Yuriy SEDYKH,1955-06-11,URS,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",1988-06-24,1244.0,hammer-throw,throws,male,senior,hammer-throw,field,82.66,SUI,33.0,1988
135,82.66,,Andrey ABDUVALIYEV,1966-06-30,UZB,,Tula (RUS),1997-07-09,1244.0,hammer-throw,throws,male,senior,hammer-throw,field,82.66,RUS,31.0,1997
138,82.65,,Koji MUROFUSHI,1974-10-08,JPN,1,"Eugene, OR (USA)",2004-06-19,1244.0,hammer-throw,throws,male,senior,hammer-throw,field,82.65,USA,29.0,2004
36,82.65,,Hlib PISKUNOV,1998-11-25,UKR,1f1,"Olympic Stadium, Nanjing (CHN)",2014-08-24,,hammer-throw-5kg,throws,male,u18,hammer-throw,field,82.65,CHN,15.0,2014
11,82.64,,Bence HALÁSZ,1997-08-04,HUN,1,Szombathely (HUN),2016-06-25,,hammer-throw-6kg,throws,male,u20,hammer-throw,field,82.64,HUN,18.0,2016
139,82.64,,Paweł FAJDEK,1989-06-04,POL,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",2017-07-04,1244.0,hammer-throw,throws,male,senior,hammer-throw,field,82.64,HUN,28.0,2017
139,82.64,,Günther RODEHAU,1959-07-06,GDR,1,Dresden (GER),1985-08-03,1244.0,hammer-throw,throws,male,senior,hammer-throw,field,82.64,GER,26.0,1985
141,82.62,,Koji MUROFUSHI,1974-10-08,JPN,1,"Stadio Guidobaldi, Rieti (ITA)",2007-09-09,1243.0,hammer-throw,throws,male,senior,hammer-throw,field,82.62,ITA,32.0,2007
141,82.62,,Yuriy SEDYKH,1955-06-11,URS,1,Pieksämäki (FIN),1991-07-03,1243.0,hammer-throw,throws,male,senior,hammer-throw,field,82.62,FIN,36.0,1991
141,82.62,,Sergey KIRMASOV,1970-03-25,RUS,1,Bryansk (RUS),1998-05-30,1243.0,hammer-throw,throws,male,senior,hammer-throw,field,82.62,RUS,28.0,1998
12,82.62,,Yevgeniy AYDAMIROV,1987-05-11,RUS,1,Tula (RUS),2006-07-22,,hammer-throw-6kg,throws,male,u20,hammer-throw,field,82.62,RUS,19.0,2006
141,82.62,,Andriy SKVARUK,1967-03-09,UKR,1,"Koncha-Zaspa, Kyiv (UKR)",2002-04-27,1243.0,hammer-throw,throws,male,senior,hammer-throw,field,82.62,UKR,35.0,2002
145,82.61,,Ivan TIKHON,1976-07-24,BLR,2,"Stadio Guidobaldi, Rieti (ITA)",2007-09-09,1243.0,hammer-throw,throws,male,senior,hammer-throw,field,82.61,ITA,31.0,2007
37,82.61,,Ashraf ELSEIFY,1995-02-20,QAT,1,Rhede (GER),2011-07-08,,hammer-throw-5kg,throws,male,u18,hammer-throw,field,82.61,GER,16.0,2011
146,82.6,,Vadim DEVYATOVSKIY,1977-03-20,BLR,1,"Olympiastadion, Helsinki (FIN)",2005-08-08,1243.0,hammer-throw,throws,male,senior,hammer-throw,field,82.6,FIN,28.0,2005
146,82.6,,Ethan KATZBERG,2002-04-05,CAN,1,"Complexe Sportif Claude-Robillard, Montréal (CAN)",2024-06-26,1243.0,hammer-throw,throws,male,senior,hammer-throw,field,82.6,CAN,22.0,2024
38,82.6,,Bence PÁSZTOR,1995-02-05,HUN,1,Lille (FRA),2011-07-08,,hammer-throw-5kg,throws,male,u18,hammer-throw,field,82.6,FRA,16.0,2011
146,82.6,,Sergey LITVINOV,1958-01-23,URS,2,Kiev (URS),1984-06-21,1243.0,hammer-throw,throws,male,senior,hammer-throw,field,82.6,URS,26.0,1984
146,82.6,,Igor ASTAPKOVICH,1963-01-04,BLR,1,Szombathely (HUN),1995-05-29,1243.0,hammer-throw,throws,male,senior,hammer-throw,field,82.6,HUN,32.0,1995
146,82.6,,Koji MUROFUSHI,1974-10-08,JPN,1,Toyota (JPN),2001-04-07,1243.0,hammer-throw,throws,male,senior,hammer-throw,field,82.6,JPN,26.0,2001
146,82.6,,Yuriy SEDYKH,1955-06-11,URS,1,Kiev (URS),1984-06-21,1243.0,hammer-throw,throws,male,senior,hammer-throw,field,82.6,URS,29.0,1984
38,82.6,,Bence HALÁSZ,1997-08-04,HUN,1,Budapest (HUN),2014-05-25,,hammer-throw-5kg,throws,male,u18,hammer-throw,field,82.6,HUN,16.0,2014
152,82.59,,Koji MUROFUSHI,1974-10-08,JPN,1,Osaka (JPN),2001-05-12,1243.0,hammer-throw,throws,male,senior,hammer-throw,field,82.59,JPN,26.0,2001
152,82.59,,Adrián ANNUS,1973-06-28,HUN,1,Magglingen (SUI),2004-05-29,1243.0,hammer-throw,throws,male,senior,hammer-throw,field,82.59,SUI,30.0,2004
154,82.58,,Igor ASTAPKOVICH,1963-01-04,BLR,1,Staiki (BLR),2000-08-18,1243.0,hammer-throw,throws,male,senior,hammer-throw,field,82.58,BLR,37.0,2000
154,82.58,,Ivan TIKHON,1976-07-24,BLR,1,Warszawa (POL),2007-06-17,1243.0,hammer-throw,throws,male,senior,hammer-throw,field,82.58,POL,30.0,2007
154,82.58,,Primož KOZMUS,1979-09-30,SLO,1,Celje (SLO),2009-09-02,1243.0,hammer-throw,throws,male,senior,hammer-throw,field,82.58,SLO,29.0,2009
157,82.57,,Tibor GÉCSEK,1964-09-22,HUN,1,Clermont-Ferrand (FRA),1999-05-13,1243.0,hammer-throw,throws,male,senior,hammer-throw,field,82.57,FRA,34.0,1999
157,82.57,,Koji MUROFUSHI,1974-10-08,JPN,1,Rethymno (GRE),2003-07-06,1243.0,hammer-throw,throws,male,senior,hammer-throw,field,82.57,GRE,28.0,2003
159,82.56,,Balázs KISS,1972-03-21,HUN,1,Veszprém (HUN),1995-08-23,1242.0,hammer-throw,throws,male,senior,hammer-throw,field,82.56,HUN,23.0,1995
40,82.56,,Ashraf ELSEIFY,1995-02-20,QAT,1,Doha (QAT),2012-04-02,,hammer-throw-5kg,throws,male,u18,hammer-throw,field,82.56,QAT,17.0,2012
159,82.56,,Igor NIKULIN,1960-08-14,URS,2,Moskva (URS),1984-08-17,1242.0,hammer-throw,throws,male,senior,hammer-throw,field,82.56,URS,24.0,1984
159,82.56,,Heinz WEIS,1963-07-14,FRG,1,Neulussheim (GER),1989-09-23,1242.0,hammer-throw,throws,male,senior,hammer-throw,field,82.56,GER,26.0,1989
41,82.55,,Alaa EL ASHRY,1991-01-06,EGY,1,Cairo (EGY),2008-10-17,,hammer-throw-5kg,throws,male,u18,hammer-throw,field,82.55,EGY,17.0,2008
162,82.55,,Tibor GÉCSEK,1964-09-22,HUN,1,Bogen (GER),1998-09-26,1242.0,hammer-throw,throws,male,senior,hammer-throw,field,82.55,GER,34.0,1998
163,82.54,,Andrey ABDUVALIYEV,1966-06-30,URS,1,"Estadio Olímpico, Barcelona (ESP)",1992-08-02,1242.0,hammer-throw,throws,male,senior,hammer-throw,field,82.54,ESP,26.0,1992
163,82.54,,Sergey KIRMASOV,1970-03-25,RUS,1,Sochi (RUS),1993-05-22,1242.0,hammer-throw,throws,male,senior,hammer-throw,field,82.54,RUS,23.0,1993
163,82.54,,Jüri TAMM,1957-02-05,URS,2,Adler (URS),1988-06-01,1242.0,hammer-throw,throws,male,senior,hammer-throw,field,82.54,URS,31.0,1988
163,82.54,,Ralf HABER,1962-08-18,GDR,1,Potsdam (GDR),1988-09-09,1242.0,hammer-throw,throws,male,senior,hammer-throw,field,82.54,GDR,26.0,1988
163,82.54,,Vasiliy SIDORENKO,1961-05-01,RUS,1,Krasnodar (RUS),1992-05-13,1242.0,hammer-throw,throws,male,senior,hammer-throw,field,82.54,RUS,31.0,1992
168,82.52,,Wojciech NOWICKI,1989-02-22,POL,1,"National Stadium, Tokyo (JPN)",2021-08-04,1242.0,hammer-throw,throws,male,senior,hammer-throw,field,82.52,JPN,32.0,2021
168,82.52,,Heinz WEIS,1963-07-14,FRG,1,Leverkusen (GER),1988-06-28,1242.0,hammer-throw,throws,male,senior,hammer-throw,field,82.52,GER,24.0,1988
168,82.52,,Igor ASTAPKOVICH,1963-01-04,URS,1,Bryansk (URS),1989-07-15,1242.0,hammer-throw,throws,male,senior,hammer-throw,field,82.52,URS,26.0,1989
168,82.52,,Lance DEAL,1961-08-21,USA,1,"Arena Civica Gianni Brera, Milano (ITA)",1996-09-07,1242.0,hammer-throw,throws,male,senior,hammer-throw,field,82.52,ITA,35.0,1996
168,82.52,,Yuriy SEDYKH,1955-06-11,URS,1,Erfurt (GER),1985-06-23,1242.0,hammer-throw,throws,male,senior,hammer-throw,field,82.52,GER,30.0,1985
42,82.5,,Bence HALÁSZ,1997-08-04,HUN,1,Zalaegerszeg (HUN),2014-06-22,,hammer-throw-5kg,throws,male,u18,hammer-throw,field,82.5,HUN,16.0,2014
173,82.5,,Lance DEAL,1961-08-21,USA,1,Berlin (GER),1996-08-27,1241.0,hammer-throw,throws,male,senior,hammer-throw,field,82.5,GER,35.0,1996
173,82.5,,Lance DEAL,1961-08-21,USA,1,"Knoxville, TN (USA)",1994-06-17,1241.0,hammer-throw,throws,male,senior,hammer-throw,field,82.5,USA,32.0,1994
173,82.5,,Igor NIKULIN,1960-08-14,RUS,1,Rehlingen (GER),1992-06-08,1241.0,hammer-throw,throws,male,senior,hammer-throw,field,82.5,GER,31.0,1992
176,82.49,,Krisztián PARS,1982-02-18,HUN,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",2014-07-08,1241.0,hammer-throw,throws,male,senior,hammer-throw,field,82.49,HUN,32.0,2014
177,82.48,,Igor ASTAPKOVICH,1963-01-04,URS,1,Volgograd (URS),1989-06-10,1241.0,hammer-throw,throws,male,senior,hammer-throw,field,82.48,URS,26.0,1989
178,82.47,,Paweł FAJDEK,1989-06-04,POL,1,"Stadion PGE Narodowy, Warszawa (POL)",2016-08-28,1241.0,hammer-throw,throws,male,senior,hammer-throw,field,82.47,POL,27.0,2016
178,82.47,,Szymon ZIÓŁKOWSKI,1976-07-01,POL,1,Clermont-Ferrand (FRA),2001-06-15,1241.0,hammer-throw,throws,male,senior,hammer-throw,field,82.47,FRA,24.0,2001
180,82.45,,Tibor GÉCSEK,1964-09-22,HUN,2,Szombathely (HUN),2002-07-14,1241.0,hammer-throw,throws,male,senior,hammer-throw,field,82.45,HUN,37.0,2002
180,82.45,,Krisztián PARS,1982-02-18,HUN,1,Celje (SLO),2006-09-13,1241.0,hammer-throw,throws,male,senior,hammer-throw,field,82.45,SLO,24.0,2006
182,82.44,,Igor ASTAPKOVICH,1963-01-04,BLR,1,Gomel (BLR),1997-07-02,1241.0,hammer-throw,throws,male,senior,hammer-throw,field,82.44,BLR,34.0,1997
182,82.44,,Szymon ZIÓŁKOWSKI,1976-07-01,POL,1,Rüdlingen (SUI),2001-08-19,1241.0,hammer-throw,throws,male,senior,hammer-throw,field,82.44,SUI,25.0,2001
184,82.42,,Sergey LITVINOV,1958-01-23,URS,2,Leningrad (URS),1988-06-12,1240.0,hammer-throw,throws,male,senior,hammer-throw,field,82.42,URS,30.0,1988
184,82.42,,Andrey ABDUVALIYEV,1966-06-30,TJK,1,Tallinn (EST),1994-08-02,1240.0,hammer-throw,throws,male,senior,hammer-throw,field,82.42,EST,28.0,1994
43,82.42,,Mykhaylo KOKHAN,2001-01-22,UKR,1q1,"Olimpiai Sportpark, Győr (HUN)",2018-07-06,,hammer-throw-5kg,throws,male,u18,hammer-throw,field,82.42,HUN,17.0,2018
186,82.4,,Paweł FAJDEK,1989-06-04,POL,1,"Paavo Nurmen Stadion, Turku (FIN)",2017-06-13,1240.0,hammer-throw,throws,male,senior,hammer-throw,field,82.4,FIN,28.0,2017
186,82.4,,Krisztián PARS,1982-02-18,HUN,1,Dubnica nad Váhom (SVK),2013-08-21,1240.0,hammer-throw,throws,male,senior,hammer-throw,field,82.4,SVK,31.0,2013
186,82.4,,Igor ASTAPKOVICH,1963-01-04,URS,1,Moskva (URS),1991-06-11,1240.0,hammer-throw,throws,male,senior,hammer-throw,field,82.4,URS,28.0,1991
186,82.4,,Plamen MINEV,1965-04-28,BUL,1,Plovdiv (BUL),1991-06-01,1240.0,hammer-throw,throws,male,senior,hammer-throw,field,82.4,BUL,26.0,1991
186,82.4,,Igor ASTAPKOVICH,1963-01-04,URS,1,Grodno (BLR),1988-08-06,1240.0,hammer-throw,throws,male,senior,hammer-throw,field,82.4,BLR,25.0,1988
44,82.39,,Ragnar CARLSSON,2000-11-16,SWE,1,Halle (GER),2017-05-21,,hammer-throw-5kg,throws,male,u18,hammer-throw,field,82.39,GER,16.0,2017
191,82.38,,Sergey LITVINOV,1958-01-23,URS,1,Adler (URS),1987-05-23,1240.0,hammer-throw,throws,male,senior,hammer-throw,field,82.38,URS,29.0,1987
191,82.38,,Gilles DUPRAY,1970-01-02,FRA,1,Chelles (FRA),2000-06-21,1240.0,hammer-throw,throws,male,senior,hammer-throw,field,82.38,FRA,30.0,2000
193,82.37,,Adrián ANNUS,1973-06-28,HUN,1,Szombathely (HUN),2001-05-05,1239.0,hammer-throw,throws,male,senior,hammer-throw,field,82.37,HUN,27.0,2001
193,82.37,,Paweł FAJDEK,1989-06-04,POL,1,Velenje (SLO),2014-07-01,1239.0,hammer-throw,throws,male,senior,hammer-throw,field,82.37,SLO,25.0,2014
195,82.36,,Igor ASTAPKOVICH,1963-01-04,URS,1,Staiki (BLR),1987-09-13,1239.0,hammer-throw,throws,male,senior,hammer-throw,field,82.36,BLR,24.0,1987
195,82.36,,Igor ASTAPKOVICH,1963-01-04,URS,q,Zhytomyr (URS),1987-09-09,1239.0,hammer-throw,throws,male,senior,hammer-throw,field,82.36,URS,24.0,1987
195,82.36,,Ralf HABER,1962-08-18,GDR,1,Dresden (GER),1988-06-11,1239.0,hammer-throw,throws,male,senior,hammer-throw,field,82.36,GER,25.0,1988
195,82.36,,Koji MUROFUSHI,1974-10-08,JPN,1,Toyota (JPN),2003-04-26,1239.0,hammer-throw,throws,male,senior,hammer-throw,field,82.36,JPN,28.0,2003
195,82.36,,Szymon ZIÓŁKOWSKI,1976-07-01,POL,1,Rehlingen (GER),2001-06-04,1239.0,hammer-throw,throws,male,senior,hammer-throw,field,82.36,GER,24.0,2001
200,82.34,,Jüri TAMM,1957-02-05,URS,1,Tallinn (EST),1988-07-06,1239.0,hammer-throw,throws,male,senior,hammer-throw,field,82.34,EST,31.0,1988
200,82.34,,Igor NIKULIN,1960-08-14,URS,3,Dresden (GER),1986-07-03,1239.0,hammer-throw,throws,male,senior,hammer-throw,field,82.34,GER,25.0,1986
200,82.34,,Igor NIKULIN,1960-08-14,URS,2,Tallinn (EST),1988-07-06,1239.0,hammer-throw,throws,male,senior,hammer-throw,field,82.34,EST,27.0,1988
200,82.34,,Igor ASTAPKOVICH,1963-01-04,BLR,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",1992-07-08,1239.0,hammer-throw,throws,male,senior,hammer-throw,field,82.34,SUI,29.0,1992
200,82.34,,Andriy SKVARUK,1967-03-09,UKR,1,Kyiv (UKR),2001-07-02,1239.0,hammer-throw,throws,male,senior,hammer-throw,field,82.34,UKR,34.0,2001
205,82.32,,Igor NIKULIN,1960-08-14,URS,1,Nice (FRA),1988-07-10,1239.0,hammer-throw,throws,male,senior,hammer-throw,field,82.32,FRA,27.0,1988
205,82.32,,Karsten KOBS,1971-09-16,GER,1,Bad Köstritz (GER),1999-09-18,1239.0,hammer-throw,throws,male,senior,hammer-throw,field,82.32,GER,28.0,1999
45,82.31,,Hlib PISKUNOV,1998-11-25,UKR,1,Kirovograd (UKR),2015-06-25,,hammer-throw-5kg,throws,male,u18,hammer-throw,field,82.31,UKR,16.0,2015
207,82.31,,Szymon ZIÓŁKOWSKI,1976-07-01,POL,1,Nikiti (GRE),2006-07-15,1239.0,hammer-throw,throws,male,senior,hammer-throw,field,82.31,GRE,30.0,2006
207,82.31,,Paweł FAJDEK,1989-06-04,POL,1,Halle (GER),2017-05-20,1239.0,hammer-throw,throws,male,senior,hammer-throw,field,82.31,GER,27.0,2017
45,82.31,,Mykhaylo KOKHAN,2001-01-22,UKR,1,"Kasarani, Nairobi (KEN)",2017-07-14,,hammer-throw-5kg,throws,male,u18,hammer-throw,field,82.31,KEN,16.0,2017
209,82.3,,Primož KOZMUS,1979-09-30,SLO,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2007-06-10,1238.0,hammer-throw,throws,male,senior,hammer-throw,field,82.3,POL,27.0,2007
209,82.3,,Tibor GÉCSEK,1964-09-22,HUN,1,Sevilla (ESP),1999-05-28,1238.0,hammer-throw,throws,male,senior,hammer-throw,field,82.3,ESP,34.0,1999
209,82.3,,Vasiliy SIDORENKO,1961-05-01,URS,2,Bryansk (URS),1989-07-15,1238.0,hammer-throw,throws,male,senior,hammer-throw,field,82.3,URS,28.0,1989
47,82.29,,Valentin ANDREEV,2002-01-19,BUL,2q1,Buenos Aires (ARG),2018-10-12,,hammer-throw-5kg,throws,male,u18,hammer-throw,field,82.29,ARG,16.0,2018
212,82.29,,Primož KOZMUS,1979-09-30,SLO,2,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-27,1238.0,hammer-throw,throws,male,senior,hammer-throw,field,82.29,JPN,27.0,2007
213,82.28,,Igor ASTAPKOVICH,1963-01-04,BLR,1,Sevilla (ESP),1993-06-05,1238.0,hammer-throw,throws,male,senior,hammer-throw,field,82.28,ESP,30.0,1993
213,82.28,,Ilya KONOVALOV,1971-03-04,RUS,1,Tula (RUS),2003-08-10,1238.0,hammer-throw,throws,male,senior,hammer-throw,field,82.28,RUS,32.0,2003
48,82.28,,Mykhaylo KOKHAN,2001-01-22,UKR,1,Lutsk (UKR),2018-06-16,,hammer-throw-5kg,throws,male,u18,hammer-throw,field,82.28,UKR,17.0,2018
213,82.28,,Andriy SKVARUK,1967-03-09,UKR,1,Kyiv (UKR),2002-05-25,1238.0,hammer-throw,throws,male,senior,hammer-throw,field,82.28,UKR,35.0,2002
213,82.28,,Jüri TAMM,1957-02-05,URS,2,Moskva (URS),1988-09-04,1238.0,hammer-throw,throws,male,senior,hammer-throw,field,82.28,URS,31.0,1988
48,82.28,,József HORVÁTH,1984-04-03,HUN,1,Tapolca (HUN),2001-08-18,,hammer-throw-5kg,throws,male,u18,hammer-throw,field,82.28,HUN,17.0,2001
213,82.28,,Sergey LITVINOV,1958-01-23,URS,1,Praha (TCH),1987-06-28,1238.0,hammer-throw,throws,male,senior,hammer-throw,field,82.28,TCH,29.0,1987
213,82.28,,Krisztián PARS,1982-02-18,HUN,1,"Mestský Stadion, Ostrava (CZE)",2012-05-24,1238.0,hammer-throw,throws,male,senior,hammer-throw,field,82.28,CZE,30.0,2012
219,82.27,,Paweł FAJDEK,1989-06-04,POL,2,Dubnica nad Váhom (SVK),2013-08-21,1238.0,hammer-throw,throws,male,senior,hammer-throw,field,82.27,SVK,24.0,2013
219,82.27,,Aleksey ZAGORNIY,1978-05-31,RUS,1,Pula (CRO),2002-03-09,1238.0,hammer-throw,throws,male,senior,hammer-throw,field,82.27,CRO,23.0,2002
50,82.26,,Mykhailo HAVRYLIUK,1999-01-19,UKR,1,"New District Stadium, Tbilisi (GEO)",2016-07-15,,hammer-throw-5kg,throws,male,u18,hammer-throw,field,82.26,GEO,17.0,2016
221,82.26,,Lance DEAL,1961-08-21,USA,1,Bruxelles (BEL),1996-08-23,1238.0,hammer-throw,throws,male,senior,hammer-throw,field,82.26,BEL,35.0,1996
222,82.25,,Tibor GÉCSEK,1964-09-22,HUN,2,Dortmund (GER),1999-06-26,1238.0,hammer-throw,throws,male,senior,hammer-throw,field,82.25,GER,34.0,1999
223,82.24,,Vyacheslav KOROVIN,1962-09-08,URS,1,Chelyabinsk (URS),1987-06-20,1237.0,hammer-throw,throws,male,senior,hammer-throw,field,82.24,URS,24.0,1987
223,82.24,,Benjaminas VILUCKIS,1961-03-20,URS,1,Klaipėda (LTU),1986-08-24,1237.0,hammer-throw,throws,male,senior,hammer-throw,field,82.24,LTU,25.0,1986
225,82.23,,Igor ASTAPKOVICH,1963-01-04,BLR,3,Minsk (BLR),2004-07-10,1237.0,hammer-throw,throws,male,senior,hammer-throw,field,82.23,BLR,41.0,2004
225,82.23,,Koji MUROFUSHI,1974-10-08,JPN,1,Toyota (JPN),2001-04-01,1237.0,hammer-throw,throws,male,senior,hammer-throw,field,82.23,JPN,26.0,2001
225,82.23,,Vladislav PISKUNOV,1978-06-07,UKR,2,"Koncha-Zaspa, Kyiv (UKR)",2002-04-27,1237.0,hammer-throw,throws,male,senior,hammer-throw,field,82.23,UKR,23.0,2002
228,82.22,,Ralf HABER,1962-08-18,GDR,1,Jena (GDR),1988-06-03,1237.0,hammer-throw,throws,male,senior,hammer-throw,field,82.22,GDR,25.0,1988
228,82.22,,Holger KLOSE,1972-12-05,GER,1,Dortmund (GER),1998-05-02,1237.0,hammer-throw,throws,male,senior,hammer-throw,field,82.22,GER,25.0,1998
13,82.22,,Ashraf ELSEIFY,1995-02-20,QAT,1,Doha (QAT),2012-04-23,,hammer-throw-6kg,throws,male,u20,hammer-throw,field,82.22,QAT,17.0,2012
230,82.2,,Sergey LITVINOV,1958-01-23,URS,1,Cork (IRL),1987-07-07,1237.0,hammer-throw,throws,male,senior,hammer-throw,field,82.2,IRL,29.0,1987
